0.000000,0.000000,0.000000
0.000000,0.000000,3.645700
0.000000,3.645700,0.000000
0.000000,3.645700,3.645700
3.645700,0.000000,0.000000
3.645700,0.000000,3.645700
3.645700,3.645700,0.000000
3.645700,3.645700,3.645700
0.000000,1.822850,1.822850
3.645700,1.822850,1.822850
1.822850,0.000000,1.822850
1.822850,3.645700,1.822850
1.822850,1.822850,0.000000
1.822850,1.822850,3.645700
