0.458387,2.291937,2.291937
3.208713,1.375162,1.375162
2.291937,2.291937,0.458387
1.375162,1.375162,3.208713
0.458387,0.458387,0.458387
3.208713,3.208713,3.208713
2.291937,0.458387,2.291937
1.375162,3.208713,1.375162
