4.781273,7.708708,4.138214
0.134711,0.529291,0.446658
-0.085097,7.708708,2.739094
5.001081,0.529291,1.845778
2.103474,3.589709,4.138214
2.812511,4.648292,0.446658
2.592703,3.589709,2.739094
2.323282,4.648292,1.845778
3.980723,6.634391,4.486710
0.935262,1.603609,0.098162
0.715454,6.634391,2.390598
4.200531,1.603609,2.194274
1.302923,2.515391,4.486710
3.613062,5.722609,0.098162
3.393254,2.515391,2.390598
1.522731,5.722609,2.194274
